id;id_type;sort;attrs_cn;attrs_id;attrs_name;center_x;center_y;extent_ymin;extent_ymax;extent_xmin;extent_xmax;stat_kvartal_total;stat_kvartal_geo;stat_parcel_total;stat_parcel_geo;stat_oks_total;stat_oks_geo
1906;3;5011;50:11;50:11;Красногорский;4144888.20657778;7522974.20186198;7504391.51394202;7541967.9705227;4127383.28966821;4164590.67749604;263;263;63936;46546;108678;13602
1907;3;5932;59:32;59:32;Пермский;6245035.76207107;7922888.3661038;7834163.5712639;8033803.71726869;6162584.38918097;6326272.46914069;1205;1205;207189;171492;92402;28231
1908;3;6156;61:56;61:56;город Новошахтинск;4443130.24137805;6071650.85339312;6057525.55359541;6088470.27232124;4428983.76266086;4456150.19315971;696;696;36076;18966;90332;6424
1909;3;7403;74:03;74:3;Ашинский;6409015.83515428;7371927.64191439;7295038.72198984;7427702.50160814;6359797.52213195;6471709.95384933;2376;2376;32396;16938;23290;2897
1910;3;4404;44:04;44:4;Галичский;4704676.17529877;8050167.14462902;7983254.35326755;8122083.70005396;4639236.614819;4762417.19006367;625;625;15504;5574;4806;659
1911;3;2608;26:08;26:8;Петровский;4767185.32323981;5667301.22594008;5613773.43531002;5717470.5733158;4718328.31874104;4812302.24379683;829;829;44276;16874;31999;4322
1912;3;3402;34:02;34:2;Быковский;5055778.37566981;6360514.58204589;6291965.77809582;6437325.18393743;5004157.08598334;5126568.99228564;68;68;22573;14557;14030;1306
1913;3;2409;24:09;24:9;Большеулуйский;10090344.7043139;7686522.958758;7630392.04292565;7731619.39766427;10006598.7919792;10167278.1256841;287;287;16363;8566;6640;1096
1914;3;4510;45:10;45:10;Лебяжьевский;7407208.98355795;7416627.90856842;7342799.59926497;7482038.06994502;7354578.37412506;7463858.42010743;117;117;14672;4347;7023;720
1915;3;7527;75:27;75:27;Тунгокоченский;12938110.7659865;7169188.03193625;6825093.71540863;7556179.56568267;12665277.2045651;13167991.9440861;169;169;5860;4891;4555;455
1916;3;5046;50:46;50:46;г. Электросталь;4280604.60731377;7515748.22708882;7508577.60454409;7523980.80328841;4271806.81880088;4289103.21786358;148;148;6844;5616;11789;2086
1917;3;6128;61:28;61:28;Октябрьский;4482424.30824147;6042416.35879371;5984261.93347518;6084875.12209647;4433928.30332781;4528040.54894984;261;261;53699;31919;75196;7652
1918;3;1402;14:02;14:2;Алданский;14235089.1672605;8130452.68097583;7726924.37089275;8631607.41468801;13654167.9405832;14756865.6423303;735;734;22743;13175;17866;2782
1919;3;7306;73:06;73:6;Кузоватовский;5313538.21497933;7092481.42636776;7042809.04010255;7175550.71664733;5264803.61171755;5352969.59278684;103;103;18357;7119;9532;2790
1920;3;7411;74:11;74:11;Кизильский;6601365.92097969;6936873.9421007;6850220.16021278;7004366.54586328;6540097.32287878;6683498.45696408;433;433;20483;14083;6341;1056
1921;3;2532;25:32;25:32;г. Спасск-Дальний;14785117.3449338;5557610.33339675;5551363.01785883;5565446.69040505;14777747.9275827;14791205.0448323;37;37;8089;4690;7186;667
1922;3;2603;26:03;26:3;Апанасенковский;4831025.82640071;5761306.40060114;5706168.33431322;5818665.09097401;4752022.33335552;4911497.55438796;171;171;19939;8694;14541;1910
